university_id,join_id,_id,receive_student_number,receive_add_limit,gender_male_number,gender_female_number,receive_student_number_formal,receive_student_number_international,receive_student_number_vocational,receive_student_number_nonformal
144,,5dca52851a9911413da4436d,2,A,0,0,0,0,0,0
144,,5dca52851a9911413da4436c,4,A,0,0,0,0,0,0
144,,5dca52851a9911413da4436e,4,A,0,0,0,0,0,0
144,,5dca52851a9911413da4436f,6,A,0,0,0,0,0,0
144,,5dca52851a9911413da44384,2,A,0,0,0,0,0,0
144,,5dca52851a9911413da44383,2,A,0,0,0,0,0,0
144,,5dca52851a9911413da4437f,3,A,0,0,0,0,0,0
144,,5dca52851a9911413da44380,3,A,0,0,0,0,0,0
144,,5dca52851a9911413da44381,2,A,0,0,0,0,0,0
144,,5dca52851a9911413da44382,2,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce046,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce053,20,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce04e,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce064,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce063,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce062,20,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce060,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce05d,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce05b,20,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce05c,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce061,30,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce090,40,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce05f,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce066,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce065,40,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce091,20,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce067,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06b,18,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce069,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce068,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06a,20,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06c,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06d,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06e,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce06f,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce070,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce080,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce073,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce076,2,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce075,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce078,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce077,15,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce079,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce07a,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce07e,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce085,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce084,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce083,10,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce088,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce081,2,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce082,2,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce086,5,A,0,0,0,0,0,0
148,,5e1842b6761b39321b5ce087,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccaff,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb03,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccafb,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccafc,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccaf7,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccaf9,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb05,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccafe,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb02,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb07,20,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb11,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb12,10,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb0e,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb0b,20,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb13,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb14,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb0d,10,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb09,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb10,5,C3,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb23,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb16,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb21,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb17,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb18,40,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb20,12,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1f,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb19,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1a,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1b,30,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1d,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1c,40,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb1e,25,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb15,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb22,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb29,50,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2b,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb27,30,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2a,30,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb26,5,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb25,60,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2d,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2c,15,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb24,50,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb31,15,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb35,20,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb30,15,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb33,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb34,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb32,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb39,10,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2e,15,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb2f,30,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb3a,15,A,0,0,0,0,0,0
150,,5e183ae4761b39321b5ccb3c,10,A,0,0,0,0,0,0
152,,5dde6e29402a801be47cccbe,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47cccde,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccce4,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccce8,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47cccec,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccdd4,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47cccf2,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47cccf5,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47cccf8,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47cccfc,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47cccff,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd03,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd07,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd0b,5,B,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd0f,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd13,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd17,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd1b,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd1f,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd23,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd27,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd2b,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd31,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd37,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd40,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd46,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd50,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd54,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd5c,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd60,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd64,1,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd68,3,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd74,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd78,3,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd7c,3,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd9a,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccd9e,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccda2,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccda6,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccdaa,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccdae,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccdb2,5,A,0,0,0,0,0,0
152,,5dde6e29402a801be47ccdb6,5,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7be,7,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7bf,10,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c0,15,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c1,15,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c2,10,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c3,3,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c4,10,B,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7ca,8,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c6,10,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c7,10,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c8,10,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c9,30,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7cb,15,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7cc,50,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7c5,10,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7cf,10,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7ce,15,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7cd,20,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d2,20,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d3,5,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d5,30,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d4,20,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d1,5,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d6,35,A,0,0,0,0,0,0
153,,5dde55f7402a801be47cc7d7,40,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad03f8,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad03fd,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0406,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad040c,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0430,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0433,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad042d,6,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0424,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0418,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad041b,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0412,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0415,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad041e,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0427,6,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad042a,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0421,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad044e,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad043f,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0451,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0457,4,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0439,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0445,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad044b,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad045d,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0460,2,A,0,0,0,0,0,0
157,,5de4ba078e5531eac5ad0436,2,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57c,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57e,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57a,18,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc576,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc577,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57b,18,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc578,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57d,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc57f,5,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc580,5,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc581,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc583,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc584,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc582,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc590,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58f,8,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58e,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58c,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58d,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58b,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc589,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc585,5,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc588,3,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc587,8,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc586,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc58a,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc594,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc592,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc598,12,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc593,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc591,12,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc599,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc597,8,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc595,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc596,10,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59b,2,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59f,2,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59a,2,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59c,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59d,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc59e,15,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a3,6,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a0,2,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a4,6,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a2,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a1,5,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a7,1,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a8,1,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a6,6,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc5a5,4,A,0,0,0,0,0,0
164,,5e1838b9761b39321b5cc579,10,A,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a75,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a73,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a77,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a71,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a72,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a74,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a76,3,B,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7d,27,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7e,9,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a79,8,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7f,12,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a80,18,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7a,11,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7c,21,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a7b,21,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a78,27,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa6,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aaa,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aab,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa9,15,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa3,6,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa8,16,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa5,2,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa7,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa4,2,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aad,3,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aae,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab0,6,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aaf,6,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aac,2,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a91,10,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a92,7,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9b,10,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a93,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a94,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8f,4,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8e,4,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a90,4,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8c,4,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8d,4,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8b,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a97,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a98,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a99,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9a,7,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a95,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a96,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a83,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a89,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a88,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a85,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a81,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a82,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a8a,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a86,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a84,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a87,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9c,3,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9d,2,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9e,1,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa2,3,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2a9f,2,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa0,2,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aa1,2,C5,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2abe,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab9,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aba,4,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2abb,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2abc,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2abd,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab7,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab8,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2abf,20,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac0,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad4,2,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad8,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad9,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad5,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad6,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac5,6,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac6,8,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac4,10,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac1,10,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac3,1,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac2,6,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab2,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab1,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab3,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab4,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab5,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ab6,10,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad2,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad3,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad0,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad1,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2aca,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2acb,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac8,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2acd,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac7,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ac9,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2acc,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2acf,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ace,5,C10,0,0,0,0,0,0
166,,5dcb7677c5b583089c5c2ad7,5,C10,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae11e,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae123,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae128,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae12d,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae132,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae137,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae146,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae13c,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae141,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae14b,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae150,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae155,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae15a,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae15f,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae164,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae169,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae16e,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae173,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae178,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae17d,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae182,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae187,5,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae18c,2,B,0,0,0,0,0,0
170,,5e01d04182e08ad57b9ae191,5,B,0,0,0,0,0,0
